8,10,2.06,3.56,0.00,-0.23,
8,12,-2.06,1.19,1.88,-0.24,
8,12,0.00,-2.38,1.88,-0.24,
8,12,2.06,1.19,1.88,-0.24,
8,13,-2.06,1.19,1.88,-0.01,
8,13,2.06,1.19,1.88,0.01,
8,14,-2.06,1.19,1.88,0.01,
8,14,0.00,-2.38,1.88,-0.02,
8,14,2.06,1.19,1.88,0.01,
8,15,-2.06,1.19,1.88,0.01,
8,15,0.00,-2.38,1.88,0.01,
8,15,2.06,1.19,1.88,0.01,
8,16,-2.06,-1.19,3.59,0.02,
8,16,0.00,2.38,3.59,0.02,
8,16,2.06,-1.19,3.59,0.02,
8,17,-2.06,-1.19,3.59,-0.04,
8,17,2.06,-1.19,3.59,0.04,
8,18,-2.06,-1.19,3.59,-0.02,
8,18,0.00,2.38,3.59,0.04,
8,18,2.06,-1.19,3.59,-0.02,
8,19,-2.06,-1.19,3.59,0.06,
8,19,0.00,2.38,3.59,0.06,
8,19,2.06,-1.19,3.59,0.06,
9,9,-4.11,0.00,0.00,-0.15,
9,9,-2.06,-3.56,0.00,-0.08,
9,9,-2.06,3.56,0.00,-0.08,
9,9,0.00,0.00,0.00,-1.59,
9,9,2.06,-3.56,0.00,-0.08,
9,9,2.06,3.56,0.00,-0.08,
9,9,4.11,0.00,0.00,-0.15,
9,10,-2.06,-3.56,0.00,-0.04,
9,10,-2.06,3.56,0.00,0.04,
9,10,2.06,-3.56,0.00,0.04,
9,10,2.06,3.56,0.00,-0.04,
9,12,-2.06,1.19,1.88,-0.14,
9,12,2.06,1.19,1.88,0.14,
9,13,-2.06,1.19,1.88,0.65,
9,13,0.00,-2.38,1.88,-0.53,
9,13,2.06,1.19,1.88,0.65,
9,14,-2.06,1.19,1.88,-0.68,
9,14,2.06,1.19,1.88,0.68,
9,15,-2.06,1.19,1.88,-1.08,
9,15,2.06,1.19,1.88,1.08,
9,16,-2.06,-1.19,3.59,-0.02,
9,16,2.06,-1.19,3.59,0.02,
9,17,-2.06,-1.19,3.59,-0.01,
9,17,0.00,2.38,3.59,0.01,
9,17,2.06,-1.19,3.59,-0.01,
9,18,-2.06,-1.19,3.59,-0.01,
9,18,2.06,-1.19,3.59,0.01,
9,19,-2.06,-1.19,3.59,0.04,
9,19,2.06,-1.19,3.59,-0.04,
